Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
2326,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,1997,23,14,1270,14.1,1,3,1,0,0,4,0,0.07,0.21,0.28,0.07,0.28,2.3,2.3,1.6,3.9,0.16,0.11,0.28,0.16,0.28,Matches,14.1,19,12,4,12,3,6,29,20.7,23,234,65,27.8,55,123,56,18,2,0,16,17,36,9,0,,,,,,,,,,,,,,,,822,988,83.2,17333,4141,331,369,89.7,305,353,86.4,167,229,72.9,3,1.6,1.4,18,102,11,1,96,36,69230.76923076923,3600000,38076.92307692308,1980000,57683.980769230766,2999567,31726.19230769231,1649762,78377.69230769231,4075640,43107.730769230766,2241602,2-yrs,7200000,3960000,5999133,3299523,8151281,4483204,Reserve,M,CM,24,Portugal,Lille
2328,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,1988,30,12,1146,12.7,7,5,7,0,1,0,0,0.55,0.39,0.94,0.55,0.94,5.6,4.8,5.9,10.8,0.44,0.47,0.91,0.38,0.85,Matches,12.7,16,10,4,7,5,2,15,13.3,13,261,63,24.1,37,109,115,9,1,0,8,11,27,2,0,,,,,,,,,,,,,,,,414,529,78.3,7615,1964,199,240,82.9,130,168,77.4,75,99,75.8,5,5.9,-0.9,33,39,31,2,57,16,172500.0,8970000,134615.38461538462,7000000,143729.23076923078,7473920,112163.28846153848,5832491,195291.09615384616,10155137,152401.07692307694,7924856,2-yrs,17940000,14000000,14947841,11664982,20310274,15849712,Reserve,F,CF,33,Chile,Inter Milan
2329,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,18,17,1486,16.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1,0.07,0.0,0.07,0.07,0.07,Matches,16.5,40,25,31,9,0,19,30,63.3,11,155,49,31.6,104,44,7,19,12,0,7,14,54,123,0,,,,,,,,,,,,,,,,849,977,86.9,18273,4714,228,250,91.2,468,505,92.7,146,204,71.6,0,0.0,0.0,0,20,1,0,29,157,78011.26923076923,4056586,42929.28846153846,2232323,65000.0,3380000,35769.230769230766,1860000,88318.28846153847,4592551,48601.19230769231,2527262,3-yrs,12169758,6696968,10140000,5580000,13777654,7581786,Starter,D,CB,25,Colombia,Tottenham
2330,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,34,29,2638,29.3,3,1,3,0,0,11,1,0.1,0.03,0.14,0.1,0.14,1.9,1.9,0.1,2.0,0.07,0.0,0.07,0.07,0.07,Matches,29.3,26,11,15,10,1,10,25,40.0,15,167,58,34.7,88,72,7,46,30,0,16,26,52,219,3,,,,,,,,,,,,,,,,694,894,77.6,16562,5294,157,173,90.8,358,412,86.9,173,294,58.8,1,0.1,0.9,1,34,4,0,41,337,12307.692307692309,640000,5961.538461538462,310000,10254.923076923076,533256,4967.2307692307695,258296,13933.807692307691,724558,6749.192307692308,350958,1-yr,640000,310000,533256,258296,724558,350958,Starter,D,CB,35,Spain,Granada
2334,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,1997,27,27,2430,27.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,27.0,0,0,0,0,0,0,0,,0,3,0,0.0,3,0,0,0,0,0,0,0,0,0,0,27.0,1.0,87.0,63.0,71.3,7.0,10.0,10.0,10.0,37.0,3.0,2.0,0.0,1.0,0.0,784,1095,71.6,23930,12677,119,121,98.3,383,386,99.2,282,584,48.3,0,0.0,0.0,0,25,0,0,1,442,12001.73076923077,624090,6693.269230769231,348050,10000.0,520000,5576.923076923077,290000,13587.423076923076,706546,7577.596153846154,394035,4-yrs,2496361,1392201,2080000,1160000,2826185,1576142,Starter,K,GK,24,Spain,Brighton
2335,Jadon Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,20,2000,26,24,2062,22.9,8,11,7,1,1,0,0,0.35,0.48,0.83,0.31,0.79,7.4,6.6,6.8,13.4,0.32,0.3,0.62,0.29,0.58,Matches,22.9,16,11,4,7,5,8,19,42.1,11,255,93,36.5,39,104,112,38,1,0,37,14,30,8,0,,,,,,,,,,,,,,,,1160,1474,78.7,17976,5317,655,754,86.9,393,471,83.4,87,167,52.1,11,6.8,4.2,67,56,82,5,148,5,420060.6923076923,21843156,231033.38461538465,12013736,350000.0,18200000,192500.0,10010000,475560.0576923077,24729123,261558.0192307692,13601017,5-yrs,109215779,60068679,91000000,50050000,123645613,68005087,Starter,F,LW,21,England,Manchester United
2336,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,26,20,1858,20.6,2,1,2,0,0,2,0,0.1,0.05,0.15,0.1,0.15,1.2,1.2,1.7,2.9,0.06,0.08,0.14,0.06,0.14,Matches,20.6,40,27,22,11,7,14,26,53.8,12,188,76,40.4,85,72,31,37,5,0,32,23,63,51,0,,,,,,,,,,,,,,,,1223,1426,85.8,23557,7610,480,530,90.6,562,607,92.6,165,245,67.3,1,1.7,-0.7,17,100,25,8,130,4,213653.84615384616,11110000,115384.6153846154,6000000,178019.15384615384,9256996,96139.96153846152,4999278,241882.28846153847,12577879,130629.5,6792734,2-yrs,22220000,12000000,18513992,9998556,25155758,13585468,Starter,D,LB,31,Brazil,Juventus
2337,Leroy Sané,de GER,FWMF,Bayern Munich,de Bundesliga,24,1996,32,18,1805,20.1,6,9,6,0,0,2,0,0.3,0.45,0.75,0.3,0.75,5.6,5.6,6.4,12.0,0.28,0.32,0.6,0.28,0.6,Matches,20.1,31,21,7,9,15,7,27,25.9,20,392,140,35.7,77,163,152,32,0,0,32,12,43,5,0,,,,,,,,,,,,,,,,616,825,74.7,10629,2405,318,374,85.0,218,274,79.6,65,126,51.6,9,6.4,2.6,36,37,37,8,67,2,326923.07692307694,17000000,173269.23076923078,9010000,272396.53846153844,14164620,144370.17307692306,7507249,370116.9038461539,19246079,196161.9615384616,10200422,4-yrs,68000000,36040000,56658482,30028995,76984316,40801688,Starter,F,LW,26,Germany,Bayern Munich
2340,Mohamed Sankoh,nl NED,FW,Stuttgart,de Bundesliga,16,2003,1,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,0.2,0,0,0,0,0,0,0,,0,9,0,0.0,2,4,3,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,2,2,100.0,41,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,499,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,5-yrs,150000,100000,124982,83321,169818,113212,Reserve,F,CF,18,Netherlands,Stuttgart
2342,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,1994,12,10,826,9.2,2,3,2,0,0,2,0,0.22,0.33,0.54,0.22,0.54,1.2,1.2,2.1,3.3,0.13,0.23,0.36,0.13,0.36,Matches,9.2,27,19,8,15,4,6,30,20.0,24,253,76,30.0,78,115,60,17,0,0,17,12,39,5,0,,,,,,,,,,,,,,,,122,161,75.8,2089,516,56,66,84.8,52,60,86.7,11,25,44.0,0,0.1,-0.1,1,7,1,0,9,220,57700.65384615384,3000434,31850.75,1656239,48076.92307692308,2500000,26538.46153846154,1380000,65324.19230769231,3396858,36058.94230769231,1875065,4-yrs,12001734,6624957,10000000,5520000,13587430,7500261,Reserve,M,CM,27,France,Aston Villa
2343,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,1994,9,3,294,3.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches,9.2,27,19,8,15,4,6,30,20.0,24,253,76,30.0,78,115,60,17,0,0,17,12,39,5,0,,,,,,,,,,,,,,,,122,161,75.8,2089,516,56,66,84.8,52,60,86.7,11,25,44.0,0,0.1,-0.1,1,7,1,0,9,220,57700.65384615384,3000434,31850.75,1656239,48076.92307692308,2500000,26538.46153846154,1380000,65324.19230769231,3396858,36058.94230769231,1875065,4-yrs,12001734,6624957,10000000,5520000,13587430,7500261,Reserve,M,CM,27,France,Aston Villa
2344,Nicola Sansone,it ITA,FWMF,Bologna,it Serie A,28,1991,26,11,1169,13.0,2,2,2,0,0,2,0,0.15,0.15,0.31,0.15,0.31,3.8,3.8,2.3,6.1,0.29,0.17,0.47,0.29,0.47,Matches,13.0,25,14,11,9,5,12,29,41.4,17,253,70,27.7,69,126,58,21,2,0,19,9,34,11,1,,,,,,,,,,,,,,,,409,531,77.0,6838,2117,214,248,86.3,144,175,82.3,41,74,55.4,2,2.3,-0.3,28,28,14,3,44,162,39423.07692307692,2050000,30769.23076923077,1600000,32847.82692307692,1708087,25637.32692307692,1333141,44631.75,2320851,34834.53846153846,1811396,2-yrs,4100000,3200000,3416173,2666282,4641701,3622791,Reserve,F,LW,30,Italy,Bologna
2345,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,1995,3,3,270,3.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.5,0.12,0.04,0.16,0.12,0.16,Matches,3.0,10,6,3,7,0,4,10,40.0,6,52,24,46.2,16,31,5,6,0,0,6,2,12,9,0,,,,,,,,,,,,,,,,137,156,87.8,2482,622,63,72,87.5,50,55,90.9,21,24,87.5,0,0.1,-0.1,4,13,4,1,14,77,30192.30769230769,1570000,16538.46153846154,860000,25156.615384615383,1308144,13780.057692307691,716563,34181.38461538462,1777432,18723.55769230769,973625,4-yrs,6280000,3440000,5232577,2866253,7109728,3894501,Starter,M,DM,26,France,Rennes
2346,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,1995,30,28,2209,24.5,1,2,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,1.9,1.9,1.5,3.4,0.08,0.06,0.14,0.08,0.14,Matches,3.0,10,6,3,7,0,4,10,40.0,6,52,24,46.2,16,31,5,6,0,0,6,2,12,9,0,,,,,,,,,,,,,,,,137,156,87.8,2482,622,63,72,87.5,50,55,90.9,21,24,87.5,0,0.1,-0.1,4,13,4,1,14,77,30192.30769230769,1570000,16538.46153846154,860000,25156.615384615383,1308144,13780.057692307691,716563,34181.38461538462,1777432,18723.55769230769,973625,4-yrs,6280000,3440000,5232577,2866253,7109728,3894501,Starter,M,DM,26,France,Rennes
2347,Federico Santander,py PAR,FW,Bologna,it Serie A,29,1991,4,0,37,0.4,0,1,0,0,0,0,0,0.0,2.43,2.43,0.0,2.43,0.2,0.2,0.3,0.5,0.56,0.71,1.27,0.56,1.27,Matches,0.4,0,0,0,0,0,0,0,,0,8,5,62.5,0,3,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,12,17,70.6,167,13,7,12,58.3,5,5,100.0,0,0,,1,0.3,0.7,1,0,0,0,0,190,35576.92307692308,1850000,19230.76923076923,1000000,29643.153846153848,1541444,16023.326923076924,833213,40277.42307692308,2094426,21771.57692307692,1132122,1-yr,1850000,1000000,1541444,833213,2094426,1132122,Reserve,F,CF,30,Paraguay,Bologna
2348,Davide Santon,it ITA,DF,Roma,it Serie A,29,1991,10,7,586,6.5,0,1,0,0,0,3,0,0.0,0.15,0.15,0.0,0.15,0.2,0.2,0.8,1.0,0.04,0.12,0.16,0.04,0.16,Matches,6.5,8,4,4,3,1,5,10,50.0,5,81,18,22.2,32,41,8,15,1,0,14,6,14,11,0,,,,,,,,,,,,,,,,256,295,86.8,4739,1231,89,94,94.7,144,156,92.3,19,37,51.4,1,0.8,0.2,5,7,7,3,15,120,53461.53846153846,2780000,28846.153846153848,1500000,44544.84615384616,2316332,24034.98076923077,1249819,60525.0,3147300,32657.365384615383,1698183,1-yr,2780000,1500000,2316332,1249819,3147300,1698183,Reserve,D,RB,31,Italy,Roma
2350,Riccardo Saponara,it ITA,FWMF,Fiorentina,it Serie A,28,1991,2,0,52,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,Matches,0.6,1,1,0,1,0,1,3,33.3,2,10,2,20.0,1,6,3,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,107,137,78.1,1900,603,48,56,85.7,48,60,80.0,8,11,72.7,0,0.6,-0.6,3,6,8,0,19,264,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.57692307692,1132122,1-yr,1280000,1000000,1066513,833213,1449117,1132122,Starter,F,AM,30,Italy,Fiorentina
2351,Riccardo Saponara,it ITA,FWMF,Spezia,it Serie A,28,1991,9,5,389,4.3,2,0,2,0,0,2,1,0.46,0.0,0.46,0.46,0.46,1.0,1.0,0.6,1.6,0.24,0.14,0.38,0.24,0.38,Matches,0.6,1,1,0,1,0,1,3,33.3,2,10,2,20.0,1,6,3,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,107,137,78.1,1900,603,48,56,85.7,48,60,80.0,8,11,72.7,0,0.6,-0.6,3,6,8,0,19,264,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.57692307692,1132122,1-yr,1280000,1000000,1066513,833213,1449117,1132122,Starter,F,AM,30,Italy,Fiorentina
2354,Josh Sargent,us USA,FWMF,Werder Bremen,de Bundesliga,20,2000,32,30,2506,27.8,5,2,5,0,0,7,0,0.18,0.07,0.25,0.18,0.25,5.2,5.2,3.8,9.0,0.19,0.13,0.32,0.19,0.32,Matches,27.8,36,28,13,16,7,8,34,23.5,26,549,158,28.8,97,264,188,51,6,0,45,20,56,35,0,,,,,,,,,,,,,,,,434,611,71.0,6355,1384,258,336,76.8,139,192,72.4,27,43,62.8,2,3.8,-1.8,30,31,11,3,43,428,14540.557692307691,756109,8078.096153846154,420061,12115.384615384615,630000,6730.769230769231,350000,16461.69230769231,856008,9145.384615384615,475560,4-yrs,3024437,1680243,2520000,1400000,3424032,1902240,Reserve,F,CF,21,United States,Norwich
2355,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,1992,8,5,452,5.0,0,1,0,0,0,1,0,0.0,0.2,0.2,0.0,0.2,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches,5.0,14,9,6,5,3,2,4,50.0,2,70,19,27.1,22,37,11,3,0,0,3,4,18,14,1,,,,,,,,,,,,,,,,55,60,91.7,810,298,36,37,97.3,14,17,82.4,5,5,100.0,0,0.0,0.0,0,3,0,0,4,104,36538.46153846154,1900000,19423.07692307692,1010000,30444.32692307692,1583105,16183.557692307691,841545,41366.0,2151032,21989.30769230769,1143444,3-yrs,5700000,3030000,4749314,2524635,6453097,3430331,Reserve,D,RB,30,Senegal,Bayern Munich
2356,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,1992,2,0,76,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,5.0,14,9,6,5,3,2,4,50.0,2,70,19,27.1,22,37,11,3,0,0,3,4,18,14,1,,,,,,,,,,,,,,,,55,60,91.7,810,298,36,37,97.3,14,17,82.4,5,5,100.0,0,0.0,0.0,0,3,0,0,4,104,36538.46153846154,1900000,19423.07692307692,1010000,30444.32692307692,1583105,16183.557692307691,841545,41366.0,2151032,21989.30769230769,1143444,3-yrs,5700000,3030000,4749314,2524635,6453097,3430331,Reserve,D,RB,30,Senegal,Bayern Munich
2359,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,27,26,2165,24.1,5,5,3,2,4,6,1,0.21,0.21,0.42,0.12,0.33,5.8,2.7,5.8,8.6,0.24,0.24,0.48,0.11,0.36,Matches,24.1,61,53,27,30,4,23,76,30.3,53,461,159,34.5,133,231,97,32,9,0,23,40,101,24,0,,,,,,,,,,,,,,,,875,1243,70.4,20029,6657,319,387,82.4,306,394,77.7,236,411,57.4,5,5.8,-0.8,64,129,28,7,136,105,25384.615384615383,1320000,14038.46153846154,730000,21150.78846153846,1099841,11697.01923076923,608245,28738.48076923077,1494401,15893.25,826449,2-yrs,2640000,1460000,2199682,1216491,2988803,1652899,Reserve,M,CM,30,France,Montpellier
2362,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,1999,26,13,1352,15.0,8,2,6,2,2,1,0,0.53,0.13,0.67,0.4,0.53,7.3,5.7,1.7,7.5,0.48,0.11,0.6,0.38,0.5,Matches,15.0,20,11,6,7,7,7,20,35.0,13,230,59,25.7,27,103,100,14,4,0,10,8,28,15,0,,,,,,,,,,,,,,,,239,356,67.1,4010,506,135,179,75.4,66,106,62.3,27,42,64.3,2,1.7,0.3,14,11,5,1,16,339,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,4-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Starter,F,CF,23,Italy,Sassuolo
2364,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,18,13,1246,13.8,1,0,0,1,1,4,1,0.07,0.0,0.07,0.0,0.0,1.2,0.4,0.0,0.4,0.08,0.0,0.09,0.03,0.03,Matches,13.8,19,9,14,5,0,7,22,31.8,15,110,33,30.0,65,41,4,24,13,0,11,22,41,63,1,,,,,,,,,,,,,,,,453,583,77.7,10909,4622,133,148,89.9,199,227,87.7,120,203,59.1,0,0.0,0.0,1,40,12,0,39,259,48006.94230769231,2496361,26311.5,1368198,40000.0,2080000,21923.07692307692,1140000,54349.71153846154,2826185,29787.82692307692,1548967,1-yr,2496361,1368198,2080000,1140000,2826185,1548967,Starter,D,CB,30,Switzerland,Newcastle
2366,Nicolás Schiappacasse,uy URU,MF,Sassuolo,it Serie A,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.2,0,0,0,0,0,0,0,,0,4,2,50.0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1,100.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,495,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2-yrs,0,0,0,0,0,0,Reserve,F,LW,23,Uruguay,Sassuolo
2368,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,24,1996,29,20,1866,20.7,9,1,9,0,0,4,0,0.43,0.05,0.48,0.43,0.48,9.7,9.7,2.3,12.0,0.47,0.11,0.58,0.47,0.58,Matches,20.7,14,8,1,7,6,1,7,14.3,6,229,60,26.2,5,88,136,10,6,0,4,2,16,17,0,,,,,,,,,,,,,,,,311,429,72.5,4324,591,180,234,76.9,94,132,71.2,15,21,71.4,1,2.3,-1.3,21,10,2,0,16,53,57692.307692307695,3000000,30576.92307692308,1590000,48069.980769230766,2499639,25477.096153846152,1324809,65314.75,3396367,34616.807692307695,1800074,4-yrs,12000000,6360000,9998556,5299234,13585468,7200298,Starter,F,CF,26,Czech Republic,Bayer Leverkusen
2370,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,22,1997,32,30,2626,29.2,2,4,2,0,0,7,0,0.07,0.14,0.21,0.07,0.21,2.8,2.8,3.3,6.1,0.1,0.11,0.21,0.1,0.21,Matches,29.2,90,61,28,52,10,23,71,32.4,48,604,214,35.4,162,324,118,53,8,0,45,47,137,53,0,,,,,,,,,,,,,,,,987,1279,77.2,18821,4872,390,482,80.9,444,529,83.9,138,221,62.4,4,3.3,0.7,21,112,24,1,111,28,76923.07692307692,4000000,40769.230769230766,2120000,64093.307692307695,3332852,33969.442307692305,1766411,87086.32692307692,4528489,46155.75,2400099,2-yrs,8000000,4240000,6665704,3532823,9056978,4800199,Reserve,M,CM,24,Austria,Wolfsburg
2371,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,1997,24,18,1654,18.4,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.04,0.01,0.04,0.04,0.04,Matches,18.4,25,12,11,14,0,6,25,24.0,19,178,55,30.9,100,69,9,33,20,0,13,29,54,111,1,,,,,,,,,,,,,,,,668,810,82.5,15513,5039,148,165,89.7,368,415,88.7,148,219,67.6,0,0.2,-0.2,2,36,3,0,43,461,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,1-yr,60000,30000,49993,24996,67927,33964,Reserve,D,CB,24,Germany,Freiburg
2372,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,1999,16,15,1285,14.3,1,0,1,0,0,4,1,0.07,0.0,0.07,0.07,0.07,1.3,1.3,0.2,1.5,0.09,0.01,0.1,0.09,0.1,Matches,14.3,34,20,15,16,3,11,21,52.4,10,180,63,35.0,84,86,10,21,5,0,16,36,70,64,1,,,,,,,,,,,,,,,,654,802,81.5,14098,4649,207,219,94.5,328,359,91.4,117,205,57.1,0,0.2,-0.2,1,61,2,0,62,375,5000.0,260000,2692.3076923076924,140000,4166.057692307692,216635,2243.269230769231,116650,5660.615384615385,294352,3048.019230769231,158497,2-yrs,520000,280000,433271,233300,588704,316994,Starter,D,CB,22,Germany,Freiburg
2373,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,27,1992,27,15,1428,15.9,2,3,2,0,0,3,0,0.13,0.19,0.32,0.13,0.32,1.6,1.6,1.7,3.3,0.1,0.11,0.21,0.1,0.21,Matches,15.9,37,20,17,13,7,8,24,33.3,16,247,68,27.5,87,114,46,35,8,0,27,21,58,15,1,,,,,,,,,,,,,,,,304,429,70.9,4887,1406,156,203,76.8,118,159,74.2,21,39,53.8,3,1.7,1.3,17,31,10,2,36,184,67163.55769230769,3492505,36928.40384615384,1920277,55961.53846153846,2910000,30769.23076923077,1600000,76037.34615384616,3953942,41807.480769230766,2173989,1-yr,3492505,1920277,2910000,1600000,3953942,2173989,Starter,M,LM,29,Ghana,Crystal Palace
2374,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33,1986,38,38,3420,38.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,38.0,0,0,0,0,0,0,0,,0,5,0,0.0,5,0,0,0,0,0,0,0,0,0,0,50.0,1.32,134.0,87.0,65.7,20.0,6.0,12.0,11.0,28.9,4.0,4.0,0.0,0.0,0.0,885,1218,72.7,27045,14438,119,121,98.3,405,411,98.5,358,683,52.4,0,0.0,0.0,0,7,0,0,0,51,156022.53846153847,8113172,85858.55769230769,4464645,130000.0,6760000,71538.46153846153,3720000,176636.59615384616,9185103,97202.3846153846,5054524,2-yrs,16226344,8929290,13520000,7440000,18370205,10109048,Starter,K,GK,35,Denmark,Leicester
2375,Jonathan Schmid,fr FRA,DFMF,Freiburg,de Bundesliga,30,1990,31,27,2393,26.6,2,2,2,0,0,4,0,0.08,0.08,0.15,0.08,0.15,1.4,1.4,2.1,3.5,0.05,0.08,0.13,0.05,0.13,Matches,26.6,37,27,15,15,7,9,28,32.1,19,309,94,30.4,108,134,67,55,13,0,42,22,59,50,0,,,,,,,,,,,,,,,,1012,1320,76.7,20309,8892,386,450,85.8,448,561,79.9,165,257,64.2,2,2.1,-0.1,26,83,37,22,127,225,15576.923076923076,810000,8269.23076923077,430000,12978.903846153846,674903,6890.038461538462,358282,17634.98076923077,917019,9361.78846153846,486813,1-yr,810000,430000,674903,358282,917019,486813,Reserve,D,RB,31,France,Freiburg
2377,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,1994,12,4,416,4.6,0,1,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22,0.3,0.3,0.4,0.7,0.06,0.09,0.15,0.06,0.15,Matches,4.6,13,6,7,6,0,5,11,45.5,6,86,30,34.9,34,27,25,6,4,0,2,8,21,17,0,,,,,,,,,,,,,,,,178,246,72.4,3380,1634,74,85,87.1,75,95,78.9,26,58,44.8,1,0.4,0.6,5,17,3,1,28,277,11153.846153846154,580000,5961.538461538462,310000,9293.53846153846,483264,4967.2307692307695,258296,12627.51923076923,656631,6749.192307692308,350958,1-yr,580000,310000,483264,258296,656631,350958,Starter,D,RB,27,Germany,Koln
2378,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,1989,28,24,2197,24.4,0,1,0,0,0,9,1,0.0,0.04,0.04,0.0,0.04,0.7,0.7,1.1,1.8,0.03,0.05,0.07,0.03,0.07,Matches,24.4,53,38,24,25,4,15,49,30.6,34,420,122,29.0,148,235,37,39,13,0,26,36,89,60,0,,,,,,,,,,,,,,,,1422,1614,88.1,26793,6736,580,631,91.9,615,660,93.2,188,263,71.5,1,1.1,-0.1,12,128,9,0,103,84,29615.384615384617,1540000,16346.153846153846,850000,24675.92307692308,1283148,13619.826923076924,708231,33528.230769230766,1743468,18505.846153846152,962304,2-yrs,3080000,1700000,2566296,1416462,3486937,1924608,Reserve,M,DM,32,France,Nice
2379,Alessandro Schöpf,at AUT,FWMF,Schalke 04,de Bundesliga,26,1994,19,10,942,10.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.04,0.03,0.07,0.04,0.07,Matches,10.5,15,12,6,9,0,5,15,33.3,10,212,63,29.7,67,98,47,21,1,0,20,7,22,5,0,,,,,,,,,,,,,,,,289,362,79.8,4194,960,170,198,85.9,89,103,86.4,18,28,64.3,0,0.4,-0.4,4,17,3,0,21,172,22115.384615384617,1150000,11730.76923076923,610000,18426.82692307692,958195,9774.23076923077,508260,25037.32692307692,1301941,13280.673076923076,690595,2-yrs,2300000,1220000,1916390,1016520,2603881,1381189,Reserve,M,CM,27,Austria,Arminia Bielefeld
